expected,predicted,edgeid,term,closests_zero,closests_one,n_zeros,n_ones,tree
1,0.7612884201386545,61,GO:0000340,25,8,1,15,PTHR11960-1
1,0.7814040820790553,64,GO:0000340,27,8,1,15,PTHR11960-1
0,0.8451947619877314,149,GO:0000340,NA,9,1,15,PTHR11960-1
1,0.7287427040154253,151,GO:0000340,14,15,1,15,PTHR11960-1
1,0.6823640583310857,177,GO:0000340,9,15,1,15,PTHR11960-1
1,0.8909287107648867,183,GO:0000340,13,4,1,15,PTHR11960-1
1,0.931454992427442,186,GO:0000340,14,2,1,15,PTHR11960-1
1,0.9315249931032498,187,GO:0000340,14,2,1,15,PTHR11960-1
1,0.8891358707837245,189,GO:0000340,13,4,1,15,PTHR11960-1
1,0.9565384235609034,195,GO:0000340,15,2,1,15,PTHR11960-1
1,0.9560604787281739,196,GO:0000340,15,2,1,15,PTHR11960-1
1,0.9559856793199907,197,GO:0000340,15,2,1,15,PTHR11960-1
1,0.9570130110057713,198,GO:0000340,15,2,1,15,PTHR11960-1
1,0.9528173567026567,199,GO:0000340,15,2,1,15,PTHR11960-1
1,0.9542352892563836,200,GO:0000340,15,2,1,15,PTHR11960-1
1,0.5367327897797851,253,GO:0000340,16,15,1,15,PTHR11960-1
0,0.4147199635704721,61,GO:0008340,24,24,4,1,PTHR11960-2
1,0.12183628128605171,183,GO:0008340,4,NA,4,1,PTHR11960-2
0,0.18125223167688076,186,GO:0008340,2,5,4,1,PTHR11960-2
0,0.1916151186253289,187,GO:0008340,2,5,4,1,PTHR11960-2
0,0.3792772765441146,189,GO:0008340,5,4,4,1,PTHR11960-2
0,0.6274423065164111,64,GO:0031370,28,28,2,7,PTHR11960-3
1,0.6926951778772166,151,GO:0031370,23,6,2,7,PTHR11960-3
1,0.6715388392040335,157,GO:0031370,21,6,2,7,PTHR11960-3
0,0.9415764065844554,195,GO:0031370,28,2,2,7,PTHR11960-3
1,0.9189092708130389,196,GO:0031370,2,2,2,7,PTHR11960-3
1,0.9214276032283487,197,GO:0031370,2,2,2,7,PTHR11960-3
1,0.9200888943074385,198,GO:0031370,2,2,2,7,PTHR11960-3
1,0.9153308316161959,199,GO:0031370,2,2,2,7,PTHR11960-3
1,0.9098169852076556,200,GO:0031370,2,2,2,7,PTHR11960-3
0,0.5718582419569072,272,GO:0034059,NA,8,1,1,PTHR11960-4
1,0.30870313410947386,283,GO:0034059,8,NA,1,1,PTHR11960-4
1,0.41345720281337106,422,GO:0000165,26,NA,1,1,PTHR24070-1
0,0.5424285068100396,496,GO:0000165,NA,26,1,1,PTHR24070-1
1,0.28294570132142643,135,GO:0030033,20,NA,4,1,PTHR24070-2
0,0.40316163238670977,156,GO:0030033,22,20,4,1,PTHR24070-2
0,0.3732090253844717,180,GO:0030033,22,22,4,1,PTHR24070-2
0,0.38487092832679487,712,GO:0030033,28,42,4,1,PTHR24070-2
0,0.3855308131201632,734,GO:0030033,28,44,4,1,PTHR24070-2
1,0.4010103635286651,372,GO:0042802,33,NA,1,1,PTHR24070-3
0,0.5738939518021955,492,GO:0042802,NA,33,1,1,PTHR24070-3
0,0.5875289159087341,32,GO:0043406,21,30,2,3,PTHR24070-4
0,0.5583868386666148,64,GO:0043406,21,29,2,3,PTHR24070-4
1,0.4883672271791648,377,GO:0043406,38,18,2,3,PTHR24070-4
1,0.4989157233020006,392,GO:0043406,42,18,2,3,PTHR24070-4
1,0.42207519784134584,658,GO:0043406,29,19,2,3,PTHR24070-4
1,0.47732768771078515,392,GO:0043547,19,39,1,2,PTHR24070-5
0,0.6105921788948544,419,GO:0043547,NA,19,1,2,PTHR24070-5
1,0.4964257551920505,741,GO:0043547,30,39,1,2,PTHR24070-5
1,0.557216129918592,156,GO:0045121,42,39,1,3,PTHR24070-6
1,0.5636859115887011,377,GO:0045121,35,31,1,3,PTHR24070-6
1,0.5580780843606512,492,GO:0045121,40,31,1,3,PTHR24070-6
0,0.6440489009480976,712,GO:0045121,NA,35,1,3,PTHR24070-6
1,0.4484440391438983,135,GO:0046328,36,NA,1,1,PTHR24070-7
0,0.5257657188279468,768,GO:0046328,NA,36,1,1,PTHR24070-7
0,0.5636343783969631,496,GO:0070372,NA,29,1,1,PTHR24070-8
1,0.4402939416911855,580,GO:0070372,29,NA,1,1,PTHR24070-8
0,0.5918693852099391,156,GO:0090557,NA,22,1,1,PTHR24070-9
1,0.40073866519174894,180,GO:0090557,22,NA,1,1,PTHR24070-9
0,0.6233596744449911,127,GO:0009693,NA,12,1,2,PTHR43795-1
1,0.7470938107016886,152,GO:0009693,12,2,1,2,PTHR43795-1
1,0.7387768224216616,153,GO:0009693,12,2,1,2,PTHR43795-1
0,0.6124126999574815,56,GO:0016847,26,26,4,8,PTHR43795-2
1,0.29670836514515414,126,GO:0016847,2,8,4,8,PTHR43795-2
0,0.8584185529288574,127,GO:0016847,11,2,4,8,PTHR43795-2
1,0.535559341078445,138,GO:0016847,8,8,4,8,PTHR43795-2
1,0.8747344159169224,152,GO:0016847,11,2,4,8,PTHR43795-2
1,0.8721884091058099,153,GO:0016847,11,2,4,8,PTHR43795-2
1,0.8068445162123592,160,GO:0016847,10,5,4,8,PTHR43795-2
1,0.8779548010000968,164,GO:0016847,11,2,4,8,PTHR43795-2
1,0.8692172906016405,165,GO:0016847,11,2,4,8,PTHR43795-2
1,0.5500664421427387,176,GO:0016847,10,10,4,8,PTHR43795-2
0,0.5732903015024075,190,GO:0016847,6,10,4,8,PTHR43795-2
0,0.57795374062993,196,GO:0016847,6,10,4,8,PTHR43795-2
1,0.8580775840476976,6,GO:0004931,13,12,3,20,PTHR10125-1
1,0.9443469639036826,21,GO:0004931,14,2,3,20,PTHR10125-1
1,0.9444323417503497,22,GO:0004931,14,2,3,20,PTHR10125-1
1,0.8873605041338429,33,GO:0004931,9,9,3,20,PTHR10125-1
1,0.886760241008313,36,GO:0004931,15,6,3,20,PTHR10125-1
1,0.9535926996390737,42,GO:0004931,13,2,3,20,PTHR10125-1
1,0.9557721858595395,43,GO:0004931,13,2,3,20,PTHR10125-1
1,0.8849563905609561,58,GO:0004931,13,6,3,20,PTHR10125-1
1,0.9475270490197861,62,GO:0004931,11,2,3,20,PTHR10125-1
1,0.9525087582697697,63,GO:0004931,11,2,3,20,PTHR10125-1
0,0.9321327841298352,75,GO:0004931,16,8,3,20,PTHR10125-1
1,0.8480840877576884,82,GO:0004931,13,11,3,20,PTHR10125-1
1,0.8923779498859719,94,GO:0004931,8,8,3,20,PTHR10125-1
1,0.9394080893002199,100,GO:0004931,12,2,3,20,PTHR10125-1
1,0.9417205410544486,101,GO:0004931,12,2,3,20,PTHR10125-1
1,0.8958494998405802,113,GO:0004931,8,8,3,20,PTHR10125-1
1,0.8926724227138136,115,GO:0004931,15,6,3,20,PTHR10125-1
1,0.9570341227074146,119,GO:0004931,13,2,3,20,PTHR10125-1
1,0.9527957767790932,120,GO:0004931,13,2,3,20,PTHR10125-1
1,0.9512968788929992,132,GO:0004931,9,2,3,20,PTHR10125-1
1,0.9502833341747736,135,GO:0004931,9,2,3,20,PTHR10125-1
0,0.17468858058487485,162,GO:0004931,2,16,3,20,PTHR10125-1
0,0.1680787824377051,164,GO:0004931,2,16,3,20,PTHR10125-1
1,0.45344591521525485,14,GO:0000792,13,18,1,2,PTHR10169-1
1,0.4700914256966443,22,GO:0000792,11,18,1,2,PTHR10169-1
0,0.6415160868313656,34,GO:0000792,NA,11,1,2,PTHR10169-1
1,0.8761409712769809,1,GO:0005634,22,6,1,12,PTHR10169-2
1,0.9402066737951174,5,GO:0005634,20,2,1,12,PTHR10169-2
1,0.936885773951585,6,GO:0005634,20,2,1,12,PTHR10169-2
1,0.8333612911091505,14,GO:0005634,16,8,1,12,PTHR10169-2
1,0.8580753752657945,22,GO:0005634,20,5,1,12,PTHR10169-2
1,0.8757916661315536,26,GO:0005634,17,5,1,12,PTHR10169-2
1,0.816600699502882,34,GO:0005634,15,8,1,12,PTHR10169-2
1,0.7514264585753698,54,GO:0005634,14,13,1,12,PTHR10169-2
1,0.8339754221960919,85,GO:0005634,13,6,1,12,PTHR10169-2
1,0.8464923917512052,89,GO:0005634,12,5,1,12,PTHR10169-2
1,0.7611296982443726,94,GO:0005634,9,5,1,12,PTHR10169-2
0,0.6656341423777873,102,GO:0005634,NA,9,1,12,PTHR10169-2
1,0.5519156040924172,131,GO:0005634,11,12,1,12,PTHR10169-2
1,0.47766773799743567,14,GO:0005694,15,16,1,2,PTHR10169-3
0,0.619699395482997,26,GO:0005694,NA,15,1,2,PTHR10169-3
1,0.45968605317486433,54,GO:0005694,17,16,1,2,PTHR10169-3
0,0.49063916675520575,1,GO:0005730,6,6,3,2,PTHR10169-4
1,0.13193737634791228,5,GO:0005730,2,22,3,2,PTHR10169-4
0,0.674435137888452,6,GO:0005730,6,2,3,2,PTHR10169-4
0,0.5371574377466681,22,GO:0005730,22,22,3,2,PTHR10169-4
1,0.32459176598617395,89,GO:0005730,22,22,3,2,PTHR10169-4
0,0.5452784394271908,3,GO:0008131,8,18,3,5,PTHR10638-1
0,0.5567987628883366,8,GO:0008131,8,16,3,5,PTHR10638-1
1,0.5389664083870898,41,GO:0008131,21,17,3,5,PTHR10638-1
1,0.47280841356063363,78,GO:0008131,11,9,3,5,PTHR10638-1
0,0.8239441902718616,112,GO:0008131,21,2,3,5,PTHR10638-1
1,0.25249497309096214,113,GO:0008131,2,8,3,5,PTHR10638-1
1,0.48270199326853785,122,GO:0008131,8,8,3,5,PTHR10638-1
1,0.566494810849157,133,GO:0008131,15,9,3,5,PTHR10638-1
1,0.43895786703774364,86,GO:0001530,8,12,1,2,PTHR11437-1
0,0.6928382049089479,91,GO:0001530,NA,8,1,2,PTHR11437-1
1,0.4819862225566666,113,GO:0001530,12,12,1,2,PTHR11437-1
1,0.32777767280411635,86,GO:0043152,8,NA,1,1,PTHR11437-2
0,0.620359434987006,91,GO:0043152,NA,8,1,1,PTHR11437-2
1,0.7668583906540744,68,GO:0050829,13,6,1,9,PTHR11437-3
1,0.7864728869577485,75,GO:0050829,11,6,1,9,PTHR11437-3
1,0.65646169454768,86,GO:0050829,8,11,1,9,PTHR11437-3
0,0.828324792394946,91,GO:0050829,NA,8,1,9,PTHR11437-3
1,0.8301851700818882,110,GO:0050829,12,4,1,9,PTHR11437-3
1,0.8115200079486725,113,GO:0050829,12,4,1,9,PTHR11437-3
1,0.6538287597835338,148,GO:0050829,15,9,1,9,PTHR11437-3
1,0.8656785434992474,183,GO:0050829,18,2,1,9,PTHR11437-3
1,0.8645512900903277,184,GO:0050829,18,2,1,9,PTHR11437-3
1,0.8565386096811413,185,GO:0050829,18,2,1,9,PTHR11437-3
1,0.7726067970627171,68,GO:0050830,13,6,1,9,PTHR11437-4
1,0.7943368709206272,75,GO:0050830,11,6,1,9,PTHR11437-4
1,0.638245941757286,86,GO:0050830,8,11,1,9,PTHR11437-4
0,0.8244602021905334,91,GO:0050830,NA,8,1,9,PTHR11437-4
1,0.8215957728192754,110,GO:0050830,12,4,1,9,PTHR11437-4
1,0.8366119300138052,113,GO:0050830,12,4,1,9,PTHR11437-4
1,0.6204107243773075,148,GO:0050830,15,9,1,9,PTHR11437-4
1,0.8620139441595494,183,GO:0050830,18,2,1,9,PTHR11437-4
1,0.8591681900509006,184,GO:0050830,18,2,1,9,PTHR11437-4
1,0.8566704919188007,185,GO:0050830,18,2,1,9,PTHR11437-4
0,0.3832969708746151,32,GO:0051607,10,17,3,1,PTHR11437-5
0,0.3637816303071685,42,GO:0051607,10,17,3,1,PTHR11437-5
0,0.4372432933503864,68,GO:0051607,16,13,3,1,PTHR11437-5
1,0.29213994446071256,91,GO:0051607,13,NA,3,1,PTHR11437-5
0,0.600015801890289,4,GO:0005730,19,18,3,5,PTHR11467-1
1,0.5173062165431581,15,GO:0005730,18,21,3,5,PTHR11467-1
0,0.6215808331256353,60,GO:0005730,19,21,3,5,PTHR11467-1
0,0.6090027529535641,213,GO:0005730,23,16,3,5,PTHR11467-1
1,0.4728802891827732,231,GO:0005730,16,19,3,5,PTHR11467-1
1,0.5526227897543841,375,GO:0005730,23,8,3,5,PTHR11467-1
1,0.560499408894691,389,GO:0005730,23,8,3,5,PTHR11467-1
1,0.5318289791184789,424,GO:0005730,25,12,3,5,PTHR11467-1
1,0.29959231797302377,264,GO:0017060,2,11,1,3,PTHR11929-1
0,0.8559338023084465,265,GO:0017060,NA,2,1,3,PTHR11929-1
1,0.5892327103716805,279,GO:0017060,11,8,1,3,PTHR11929-1
1,0.6030319233374719,293,GO:0017060,13,8,1,3,PTHR11929-1
1,0.6756683900866978,32,GO:0046920,23,22,3,9,PTHR11929-2
1,0.6905994489258392,73,GO:0046920,21,19,3,9,PTHR11929-2
1,0.6943840737059046,107,GO:0046920,24,21,3,9,PTHR11929-2
1,0.7017081608715804,146,GO:0046920,22,11,3,9,PTHR11929-2
1,0.6867965059420753,154,GO:0046920,23,11,3,9,PTHR11929-2
0,0.47297637201469145,264,GO:0046920,2,5,3,9,PTHR11929-2
0,0.4844323514967241,265,GO:0046920,2,5,3,9,PTHR11929-2
1,0.4135343586024191,267,GO:0046920,5,10,3,9,PTHR11929-2
1,0.57577592957996,279,GO:0046920,8,10,3,9,PTHR11929-2
0,0.7599374873916835,293,GO:0046920,13,8,3,9,PTHR11929-2
1,0.6770634986688072,371,GO:0046920,14,12,3,9,PTHR11929-2
1,0.621221033309834,473,GO:0046920,21,20,3,9,PTHR11929-2
1,0.3644155747180131,2,GO:0006509,22,23,3,2,PTHR12174-1
0,0.5590215334340427,20,GO:0006509,38,13,3,2,PTHR12174-1
1,0.3719082915640437,31,GO:0006509,13,23,3,2,PTHR12174-1
0,0.4931072725186617,122,GO:0006509,39,39,3,2,PTHR12174-1
0,0.4888825980816586,225,GO:0006509,38,38,3,2,PTHR12174-1
1,0.45517965638018837,2,GO:0031293,22,23,2,2,PTHR12174-2
0,0.5669895768010479,20,GO:0031293,39,13,2,2,PTHR12174-2
1,0.42135750086012513,31,GO:0031293,13,23,2,2,PTHR12174-2
0,0.5443758812048697,122,GO:0031293,39,39,2,2,PTHR12174-2
1,0.6586139831862682,2,GO:0042500,23,27,1,6,PTHR12174-3
0,0.7577081329820595,31,GO:0042500,NA,23,1,6,PTHR12174-3
1,0.6624858713523797,122,GO:0042500,40,21,1,6,PTHR12174-3
1,0.6638582557121167,155,GO:0042500,33,15,1,6,PTHR12174-3
1,0.5989170450705541,166,GO:0042500,28,15,1,6,PTHR12174-3
1,0.6785956816049934,225,GO:0042500,39,19,1,6,PTHR12174-3
1,0.6355803242139351,247,GO:0042500,30,18,1,6,PTHR12174-3
0,0.47568569395702215,1,GO:0071044,34,23,3,2,PTHR12271-1
1,0.38669905661057025,21,GO:0071044,23,32,3,2,PTHR12271-1
1,0.3934092275028708,54,GO:0071044,33,32,3,2,PTHR12271-1
0,0.49344070430138687,94,GO:0071044,22,33,3,2,PTHR12271-1
0,0.49310661928024085,113,GO:0071044,22,33,3,2,PTHR12271-1
0,0.42933259200827684,40,GO:0005886,17,28,3,1,PTHR12300-1
0,0.42462750768449303,59,GO:0005886,17,27,3,1,PTHR12300-1
0,0.43998644091543154,117,GO:0005886,29,18,3,1,PTHR12300-1
1,0.3118019267396304,145,GO:0005886,18,NA,3,1,PTHR12300-1
0,0.5980167088686236,1,GO:0016442,NA,22,1,2,PTHR14950-1
1,0.5670464975434955,28,GO:0016442,22,6,1,2,PTHR14950-1
1,0.5754518039810776,31,GO:0016442,22,6,1,2,PTHR14950-1
1,0.7372480886081954,1,GO:0031054,22,6,1,5,PTHR14950-2
1,0.7217778475014767,5,GO:0031054,20,6,1,5,PTHR14950-2
1,0.6448141095861603,19,GO:0031054,15,11,1,5,PTHR14950-2
1,0.5769002032208808,25,GO:0031054,9,9,1,5,PTHR14950-2
0,0.7844198781718187,28,GO:0031054,NA,6,1,5,PTHR14950-2
1,0.514272078934094,31,GO:0031054,6,9,1,5,PTHR14950-2
1,0.725136943627431,1,GO:0035196,25,6,3,6,PTHR14950-3
1,0.7425813501823199,5,GO:0035196,23,6,3,6,PTHR14950-3
1,0.6159854815028727,19,GO:0035196,18,11,3,6,PTHR14950-3
1,0.5773105410774374,31,GO:0035196,19,15,3,6,PTHR14950-3
0,0.49329337726886774,97,GO:0035196,8,13,3,6,PTHR14950-3
0,0.4877113065914925,113,GO:0035196,8,13,3,6,PTHR14950-3
0,0.619829031962537,136,GO:0035196,12,9,3,6,PTHR14950-3
1,0.48758442937524105,147,GO:0035196,9,8,3,6,PTHR14950-3
1,0.4913241349948869,163,GO:0035196,9,8,3,6,PTHR14950-3
1,0.35360038354071816,5,GO:0000902,17,16,3,2,PTHR15012-1
0,0.496267457785249,20,GO:0000902,20,19,3,2,PTHR15012-1
0,0.33478975227708924,40,GO:0000902,5,18,3,2,PTHR15012-1
0,0.36080213530452204,43,GO:0000902,5,17,3,2,PTHR15012-1
1,0.28911438084567437,86,GO:0000902,17,16,3,2,PTHR15012-1
1,0.37561138444012143,5,GO:0051017,17,NA,1,1,PTHR15012-2
0,0.5520544937559534,43,GO:0051017,NA,17,1,1,PTHR15012-2
0,0.6835612792321093,2,GO:0005372,NA,18,1,9,PTHR19139-1
1,0.8157029827227626,14,GO:0005372,26,7,1,9,PTHR19139-1
1,0.8434874191435354,18,GO:0005372,23,7,1,9,PTHR19139-1
1,0.9294121205814323,33,GO:0005372,19,2,1,9,PTHR19139-1
1,0.9233874696713575,35,GO:0005372,19,2,1,9,PTHR19139-1
1,0.8302315583898602,63,GO:0005372,26,6,1,9,PTHR19139-1
1,0.834292227779543,68,GO:0005372,24,6,1,9,PTHR19139-1
1,0.8822770873619823,101,GO:0005372,19,4,1,9,PTHR19139-1
1,0.8854309192993558,103,GO:0005372,19,4,1,9,PTHR19139-1
1,0.8329741789758026,129,GO:0005372,18,9,1,9,PTHR19139-1
1,0.6388618629300186,2,GO:0005886,23,14,3,11,PTHR19139-2
1,0.32136004805048596,13,GO:0005886,2,7,3,11,PTHR19139-2
0,0.8711222474253211,14,GO:0005886,7,2,3,11,PTHR19139-2
1,0.3369849431117231,18,GO:0005886,2,7,3,11,PTHR19139-2
0,0.873643003149245,19,GO:0005886,7,2,3,11,PTHR19139-2
0,0.7406588268048884,41,GO:0005886,18,14,3,11,PTHR19139-2
1,0.7445338993170334,63,GO:0005886,17,6,3,11,PTHR19139-2
1,0.8789056832456352,67,GO:0005886,15,2,3,11,PTHR19139-2
1,0.8758548328585807,68,GO:0005886,15,2,3,11,PTHR19139-2
1,0.7459399371406947,84,GO:0005886,16,6,3,11,PTHR19139-2
1,0.7538263852672497,88,GO:0005886,14,6,3,11,PTHR19139-2
1,0.7418617497621602,110,GO:0005886,20,6,3,11,PTHR19139-2
1,0.7514271637442049,114,GO:0005886,18,6,3,11,PTHR19139-2
1,0.40097997074449393,209,GO:0005886,25,14,3,11,PTHR19139-2
1,0.8594550008265485,14,GO:0015250,17,7,1,16,PTHR19139-3
1,0.8591901295178545,19,GO:0015250,14,7,1,16,PTHR19139-3
1,0.8409115720999231,35,GO:0015250,10,10,1,16,PTHR19139-3
1,0.8223877944280851,37,GO:0015250,14,14,1,16,PTHR19139-3
1,0.8681244593243511,63,GO:0015250,15,6,1,16,PTHR19139-3
1,0.8582188899117545,67,GO:0015250,13,6,1,16,PTHR19139-3
1,0.8818512060554492,84,GO:0015250,14,6,1,16,PTHR19139-3
1,0.9428964233575483,88,GO:0015250,12,2,1,16,PTHR19139-3
1,0.9439377560746561,89,GO:0015250,12,2,1,16,PTHR19139-3
1,0.8837021762264639,90,GO:0015250,13,7,1,16,PTHR19139-3
0,0.9273352910821527,101,GO:0015250,NA,4,1,16,PTHR19139-3
1,0.6788423719618639,103,GO:0015250,4,10,1,16,PTHR19139-3
1,0.8736200691341198,110,GO:0015250,16,6,1,16,PTHR19139-3
1,0.9387023787363538,114,GO:0015250,14,2,1,16,PTHR19139-3
1,0.941092831772132,115,GO:0015250,14,2,1,16,PTHR19139-3
1,0.7832981548834284,150,GO:0015250,16,16,1,16,PTHR19139-3
1,0.398293411487573,209,GO:0015250,21,17,1,16,PTHR19139-3
1,0.8371521727653884,2,GO:0004340,27,6,3,15,PTHR19443-1
1,0.9132548066603907,6,GO:0004340,25,2,3,15,PTHR19443-1
1,0.9168679559556987,7,GO:0004340,25,2,3,15,PTHR19443-1
1,0.8966362334291982,91,GO:0004340,26,2,3,15,PTHR19443-1
1,0.894755184975434,92,GO:0004340,26,2,3,15,PTHR19443-1
1,0.817871143744119,141,GO:0004340,19,6,3,15,PTHR19443-1
1,0.8229182055500959,145,GO:0004340,15,6,3,15,PTHR19443-1
1,0.8175845271228372,167,GO:0004340,21,8,3,15,PTHR19443-1
1,0.8427759997661121,173,GO:0004340,19,6,3,15,PTHR19443-1
1,0.834261248130704,178,GO:0004340,15,6,3,15,PTHR19443-1
1,0.6155247286692314,199,GO:0004340,13,13,3,15,PTHR19443-1
0,0.3615673151233669,215,GO:0004340,2,10,3,15,PTHR19443-1
0,0.40150867484930625,216,GO:0004340,2,10,3,15,PTHR19443-1
1,0.6249282237612899,224,GO:0004340,8,6,3,15,PTHR19443-1
1,0.6403023025114515,238,GO:0004340,8,6,3,15,PTHR19443-1
0,0.7850046227948378,246,GO:0004340,10,8,3,15,PTHR19443-1
1,0.8484219264607639,259,GO:0004340,8,2,3,15,PTHR19443-1
1,0.8402522497912445,260,GO:0004340,8,2,3,15,PTHR19443-1
1,0.7647378124759332,6,GO:0004396,25,18,2,15,PTHR19443-2
1,0.9138523318699187,27,GO:0004396,25,2,2,15,PTHR19443-2
1,0.9132759547840124,28,GO:0004396,25,2,2,15,PTHR19443-2
1,0.8327963948375889,72,GO:0004396,28,6,2,15,PTHR19443-2
1,0.8462120716857,77,GO:0004396,26,6,2,15,PTHR19443-2
1,0.8760868199428892,88,GO:0004396,27,5,2,15,PTHR19443-2
1,0.933861800074378,91,GO:0004396,26,2,2,15,PTHR19443-2
1,0.9364667982482424,92,GO:0004396,26,2,2,15,PTHR19443-2
1,0.8886268770350536,122,GO:0004396,19,2,2,15,PTHR19443-2
1,0.893329710909565,124,GO:0004396,19,2,2,15,PTHR19443-2
1,0.9108492318373674,132,GO:0004396,16,2,2,15,PTHR19443-2
1,0.9179545598890756,133,GO:0004396,16,2,2,15,PTHR19443-2
1,0.6320144033050606,145,GO:0004396,11,7,2,15,PTHR19443-2
0,0.623597172654317,155,GO:0004396,6,11,2,15,PTHR19443-2
0,0.6399780540744605,161,GO:0004396,6,11,2,15,PTHR19443-2
1,0.8715718059676761,259,GO:0004396,22,2,2,15,PTHR19443-2
1,0.8793448649238973,260,GO:0004396,22,2,2,15,PTHR19443-2
1,0.7049913810402524,141,GO:0008865,19,6,3,6,PTHR19443-3
1,0.7064458731136974,145,GO:0008865,15,6,3,6,PTHR19443-3
1,0.6393699228155162,178,GO:0008865,15,6,3,6,PTHR19443-3
1,0.4801747842175174,199,GO:0008865,13,14,3,6,PTHR19443-3
0,0.2717095041080561,215,GO:0008865,2,12,3,6,PTHR19443-3
0,0.26115501708559263,216,GO:0008865,2,12,3,6,PTHR19443-3
0,0.6257070359430754,246,GO:0008865,10,8,3,6,PTHR19443-3
1,0.7488997694973731,259,GO:0008865,8,2,3,6,PTHR19443-3
1,0.7354759065418088,260,GO:0008865,8,2,3,6,PTHR19443-3
0,0.7258201080432927,42,GO:0004521,36,20,2,7,PTHR22891-1
1,0.7361501990482834,61,GO:0004521,22,6,2,7,PTHR22891-1
1,0.7152775877316113,65,GO:0004521,20,6,2,7,PTHR22891-1
1,0.627382538947699,158,GO:0004521,23,18,2,7,PTHR22891-1
1,0.6608323567039951,281,GO:0004521,27,10,2,7,PTHR22891-1
1,0.6064200334121268,382,GO:0004521,25,10,2,7,PTHR22891-1
1,0.6356198240255476,401,GO:0004521,28,25,2,7,PTHR22891-1
0,0.7177778260065956,430,GO:0004521,36,16,2,7,PTHR22891-1
1,0.6331083703364763,453,GO:0004521,16,27,2,7,PTHR22891-1
1,0.8870605974493211,101,GO:0016246,17,4,1,8,PTHR22891-2
1,0.8813762927835226,111,GO:0016246,17,4,1,8,PTHR22891-2
1,0.8532036335593853,116,GO:0016246,18,5,1,8,PTHR22891-2
1,0.7961056823789763,138,GO:0016246,17,8,1,8,PTHR22891-2
1,0.8075675680516027,143,GO:0016246,17,8,1,8,PTHR22891-2
1,0.7519564876404118,158,GO:0016246,18,11,1,8,PTHR22891-2
1,0.4531005719676522,291,GO:0016246,6,17,1,8,PTHR22891-2
0,0.7635917842399752,296,GO:0016246,NA,6,1,8,PTHR22891-2
1,0.660131187684644,483,GO:0016246,22,22,1,8,PTHR22891-2
0,0.7022665726666152,158,GO:0035195,NA,6,1,2,PTHR22891-3
1,0.35030101014260423,162,GO:0035195,6,18,1,2,PTHR22891-3
1,0.41298041275565134,382,GO:0035195,18,18,1,2,PTHR22891-3
1,0.7243224440902155,2,GO:0035196,24,19,1,8,PTHR22891-4
1,0.7223049467336792,20,GO:0035196,24,19,1,8,PTHR22891-4
1,0.7308176482004045,42,GO:0035196,25,20,1,8,PTHR22891-4
1,0.8166009857267835,61,GO:0035196,25,6,1,8,PTHR22891-4
1,0.803713573241708,65,GO:0035196,23,6,1,8,PTHR22891-4
1,0.8883215263550766,151,GO:0035196,18,2,1,8,PTHR22891-4
1,0.884532892690172,152,GO:0035196,18,2,1,8,PTHR22891-4
1,0.7163788428064871,162,GO:0035196,18,12,1,8,PTHR22891-4
0,0.6909001443871309,296,GO:0035196,NA,18,1,8,PTHR22891-4
0,0.5822844474805091,2,GO:0035279,20,19,3,5,PTHR22891-5
0,0.5863177951985572,20,GO:0035279,20,19,3,5,PTHR22891-5
0,0.5777352213759086,42,GO:0035279,21,20,3,5,PTHR22891-5
1,0.6138780318036778,61,GO:0035279,21,6,3,5,PTHR22891-5
1,0.6166661273818553,65,GO:0035279,19,6,3,5,PTHR22891-5
1,0.7890547299658771,151,GO:0035279,22,2,3,5,PTHR22891-5
1,0.8021155333339361,152,GO:0035279,22,2,3,5,PTHR22891-5
1,0.5090994234498567,162,GO:0035279,22,12,3,5,PTHR22891-5
0,0.41622863237014557,2,GO:0090625,20,21,3,1,PTHR22891-6
0,0.4313885585987983,20,GO:0090625,20,21,3,1,PTHR22891-6
0,0.4363895998341056,42,GO:0090625,21,22,3,1,PTHR22891-6
1,0.33261682373780754,61,GO:0090625,21,NA,3,1,PTHR22891-6
0,0.43278658270836146,135,GO:0005634,20,27,3,1,PTHR23115-1
0,0.36500271645459964,158,GO:0005634,8,27,3,1,PTHR23115-1
0,0.3652618899362818,172,GO:0005634,8,25,3,1,PTHR23115-1
1,0.3042861372495489,377,GO:0005634,25,NA,3,1,PTHR23115-1
1,0.6626465610406747,5,GO:0001701,30,18,1,6,PTHR23255-1
1,0.6721737208860947,24,GO:0001701,30,18,1,6,PTHR23255-1
1,0.6685787179193416,59,GO:0001701,29,28,1,6,PTHR23255-1
1,0.6712558742046532,175,GO:0001701,31,30,1,6,PTHR23255-1
1,0.6313881168391916,259,GO:0001701,17,17,1,6,PTHR23255-1
0,0.7503542424149924,278,GO:0001701,NA,17,1,6,PTHR23255-1
1,0.6573434713902249,297,GO:0001701,18,17,1,6,PTHR23255-1
0,0.6562790419698998,68,GO:0002063,NA,10,1,3,PTHR23255-2
1,0.7718035010963507,88,GO:0002063,10,2,1,3,PTHR23255-2
1,0.7572261469374979,89,GO:0002063,10,2,1,3,PTHR23255-2
1,0.507863953897046,136,GO:0002063,25,27,1,3,PTHR23255-2
0,0.5647789622278075,24,GO:0003148,28,29,2,2,PTHR23255-3
1,0.4488846847335422,59,GO:0003148,27,30,2,2,PTHR23255-3
0,0.5229627915507741,140,GO:0003148,28,27,2,2,PTHR23255-3
